code,name,date,headline,article
MSFT,Microsoft Corporation,20120831,"Nokia  Microsoft head for ""Last Chance Saloon"" ",NEW YORK/SEATTLE Microsoft Corp and Nokia Oyj are loading up for their best -- and possibly last -- shot at denting a smartphone market dominated by Apple Inc's iPhone and Google Inc's Android mobile software.
MSFT,Microsoft Corporation,20120830,Paul Allen's real estate firm to sell Amazon headquarters ,SEATTLE Microsoft Corp  co-founder Paul Allen's investment empire plans to sell the buildings housing the headquarters of online retailer Amazon.com Inc  in Seattle.
MSFT,Microsoft Corporation,20120829,UPDATE 3-Samsung steals march on Nokia with first Windows phone ,* Samsung's announcement comes a week before the latest Lumia
MSFT,Microsoft Corporation,20120826,Apple patent victory boosts Microsoft as Asian vendors scramble ,HONG KONG/SEATTLE Apple Inc's decisive triumph over Samsung Electronics in the most closely watched patent trial in years could open the door for Microsoft Corp to finally hop on board the mobile boom as manufacturers of Android-based smartphones and tablets weigh their legal risks.
MSFT,Microsoft Corporation,20120823,COLUMN: Apple and the burden of being a behemoth ,Aug 23 In the annals of meaningless milestones  Apple's latest achievement -- surpassing Microsoft  circa 1999  as the largest U.S. company ever -- is right up there. I mean  how high is up? How big is BIG? What does Apple win  Johnny!?
MSFT,Microsoft Corporation,20120821,Apple's market value exceeds Microsoft's during 1999 bubble ,NEW YORK Apple Inc's market value climbed past $623 billion on Monday  surpassing the record set by Microsoft Corp during the heyday of technology stocks in 1999. | Video 
MSFT,Microsoft Corporation,20120820,Best Buy says Schulze rejected due diligence deal ,NEW YORK Talks between struggling retailer Best Buy Co Inc and its founder Richard Schulze over taking the company private have broken down after the company said Schulze had rejected its offer to conduct due diligence.
MSFT,Microsoft Corporation,20120817,UPDATE 2-Acer Q2 net lags forecast  warns industry growth to slow ,TAIPEI  Aug 17 Taiwan's Acer Inc  posted on Friday a second-quarter net profit much worse than analysts had forecast after it made a one-time tax settlement in Europe and warned the PC industry will see slower-than-expected growth in the second half due to the uncertainty of the Windows 8 ecosystem.
MSFT,Microsoft Corporation,20120815,UPDATE 3-Nokia fuels hopes of phone launch ahead of Apple ,OSLO/NEW YORK Aug 15 Mobile phone maker Nokia Oyj  said on Wednesday it will hold a joint media event with Microsoft Corp in New York on Sept. 5  boosting hopes that it will unveil its long-awaited Windows smartphone upgrade before rival Apple Inc rolls out its next iPhone.
MSFT,Microsoft Corporation,20120813,Apple has licensed design patents to Microsoft-exec ,"SAN JOSE  Aug 13 Apple Inc licensed its prized design patents to Microsoft Corp but with an ""anti-cloning agreement"" to prevent copying of its iPhone and iPad  an Apple executive said on Monday."
MSFT,Microsoft Corporation,20120807,PRESS DIGEST - Financial Times - Aug 7 ,New York state's financial watchdog accused Standard Chartered of hiding $250 billion of transactions with the Iranian government.
MSFT,Microsoft Corporation,20120806,Acer CEO wants a rethink by Microsoft-FT ,LONDON  Aug 6 Taiwanese computer maker Acer  has urged Microsoft Corp to reconsider its planned venture into the tablet market  the Financial Times reported on Tuesday.
MSFT,Microsoft Corporation,20120731,Microsoft revamps Hotmail as social-friendly Outlook ,SEATTLE Microsoft Corp unveiled a revamped  Facebook-friendly version of its free  online email service on Tuesday in an attempt to reverse market share losses to Google Inc's fast-growing Gmail.
MSFT,Microsoft Corporation,20120726,CORRECTED-UPDATE 1-Interpublic revenue misses as clients pull back on spending ,(Corrects paragraph 3 to clarify that IPG lost accounts with Microsoft and SC Johnson last year  not in the reported quarter)
MSFT,Microsoft Corporation,20120720,Nokia revival hopes fade as analysts cut targets ,HELSINKI  July 20 - Analysts cut their price targets on Nokia to little more than the value of its cash and patents on Friday as hopes fade that phones using new Microsoft software can revive the ailing mobile company anytime soon.
MSFT,Microsoft Corporation,20120719,Microsoft posts quarterly loss but beats Wall Street ,NEW YORK Microsoft Corp reported its first quarterly loss as a public company on Thursday as it took a previously announced hit for writing down the value of its ailing online unit  but held up better than expected in the face of stagnant computer sales.
MSFT,Microsoft Corporation,20120718,Microsoft's Windows 8 to hit release target ,SEATTLE Microsoft Corp said on Wednesday its new  touch-friendly Windows 8 operating system will be on sale October 26  almost exactly three years after the launch of Windows 7.
MSFT,Microsoft Corporation,20120717,Google unit says will avoid U.S. import ban on smartphones ,WASHINGTON Google unit Motorola Mobility said on Tuesday it has taken steps to avert an interruption of U.S. imports and sales of its smartphones after the devices were found to infringe on a Microsoft patent.
MSFT,Microsoft Corporation,20120716,Microsoft revamps Office  looks to the cloud ,SAN FRANCISCO Microsoft Corp unveiled a new version of its Office suite tailored for tablets and other touch screen devices  in the company's largest-ever overhaul of the workplace software it relies on for much of its profit.
MSFT,Microsoft Corporation,20120715,The brave new world of tomorrow's tablets ,SAN FRANCISCO Tablets with paper-thin screens that can be folded and tucked into your back pocket  artificial intelligence and augmented reality -- the stuff of science fiction may be coming to a store near you.
MSFT,Microsoft Corporation,20120709,Microsoft to buy display maker Perceptive Pixel ,TORONTO Microsoft Corp will buy Perceptive Pixel Inc  a six-year-old developer of large touchscreen displays whose customers include cable network CNN  chief executive Steve Ballmer said on Monday.
MSFT,Microsoft Corporation,20120708,Analysis: Microsoft loss reflects Web display ad world's woes ,SAN FRANCISCO Microsoft Corp shelled out a record $6.3 billion for aQuantive in 2007 at the height of a race with Google Inc and Yahoo Inc to clinch the top spot in Internet display advertising  betting on what many thought was a red-hot business.
MSFT,Microsoft Corporation,20120706,Vivendi tests appetite for Activision - sources ,LONDON  July 6 Vivendi  the French media-to-telecoms conglomerate  has started testing the appetite of possible bidders for its video game business Activision Blizzard  five sources close the situation said on Friday.
MSFT,Microsoft Corporation,20120705,Microsoft stumbles into crucial financial year ,SEATTLE An ugly first week for Microsoft Corp's new financial year  probably its most important to date  has done little to inspire confidence that the software giant can jumpstart a stubbornly stagnant share price.
MSFT,Microsoft Corporation,20120703,Wall Street gains for third day as stimulus hopes rise ,NEW YORK U.S. stocks extended a rally for a third day on Tuesday as sharp gains in oil prices lifted energy shares and traders factored in increased expectations for central bank stimulus. | Video 
MSFT,Microsoft Corporation,20120702,Microsoft takes $6.2 billion charge  slows Internet hopes ,Microsoft Corp admitted its largest acquisition in the Internet sector was effectively worthless and wiped out any profit for the last quarter  as it announced a $6.2 billion charge to write down the value of an online advertising agency it bought five years ago.
MSFT,Microsoft Corporation,20120630,Microsoft names new industry hardware chief ,SEATTLE The Microsoft Corp  executive in charge of relations with PC makers is moving to a new job just two weeks after the software company broke with tradition by announcing it would manufacture a tablet computer  ruffling feathers of some hardware partners.
MSFT,Microsoft Corporation,20120629,Trade panel remands Motorola Mobility case ,WASHINGTON A U.S. trade panel has decided to defer a final ruling on a complaint filed by Google  unit Motorola Mobility accusing Microsoft  of infringing its patents to make its popular Xbox.
MSFT,Microsoft Corporation,20120627,Gunmen ram van into Microsoft's Greek headquarters ,ATHENS Gunmen rammed a van packed with gas canisters into Microsoft's  Greek headquarters in Athens and then set the vehicle on fire  causing damage but no injuries  police said on Wednesday. | Video 
MSFT,Microsoft Corporation,20120626,NORDIC STOCKS - Factors to watch on June 26 ,COPENHAGEN  June 26 The following stocks may be affected by newspaper reports and other factors on Tuesday:
MSFT,Microsoft Corporation,20120625,Microsoft to buy Yammer for $1.2 billion ,SEATTLE Microsoft Corp agreed to buy online social network firm Yammer Inc for $1.2 billion in cash  which will allow the software company to offer a service like Facebook Inc's to corporate customers.
MSFT,Microsoft Corporation,20120621,Microsoft may be making own phone: analyst ,SEATTLE Microsoft Corp is looking at making its own smartphone to kickstart sales of its Windows mobile software  according to a Wall Street analyst who has followed the company for many years.
MSFT,Microsoft Corporation,20120620,Microsoft brings phone software closer to Windows ,SEATTLE Microsoft Corp's new phone software will be built on the same core as its new upcoming PC and tablet operating system  bringing the company one step closer to unifying its Windows franchise across a full range of screens that are revolutionizing computing. | Video 
MSFT,Microsoft Corporation,20120619,Microsoft tackles iPad with Surface tablet ,LOS ANGELES Microsoft Corp introduced its own line of tablet computers on Monday at a much-hyped press event in Los Angeles  marking a major strategic shift for the software giant as it struggles to compete with Apple Inc and re-invent its aging Windows franchise. | Video 
MSFT,Microsoft Corporation,20120618,Microsoft announces Surface tablet ,LOS ANGELES Microsoft Corp unveiled a tablet called Surface on Monday  in a move to rival Apple Inc's massively successful iPad.
MSFT,Microsoft Corporation,20120617,Microsoft nears deal to buy Yammer: source ,Microsoft Corp is close to buying business software company Yammer Inc for more than $1 billion  according to a source familiar with the details.
MSFT,Microsoft Corporation,20120615,Talk of Microsoft tablet resurfaces ,SEATTLE Microsoft Corp  is gearing up to unveil its own tablet to boost its new Windows 8 operating system and counter Apple Inc's  hot-selling iPad  according to media reports on Friday.
MSFT,Microsoft Corporation,20120614,Timeline: Nokia's rocky road under Stephen Elop ,Finnish phone maker Nokia said on Thursday it would cut 10 000 more jobs and sell its luxury handset unit Vertu  its latest move to slash costs as it loses market share and burns through cash.
MSFT,Microsoft Corporation,20120612,Aging Microsoft lures young tech idealists ,SEATTLE The young interns  some of the nation's best and brightest in technology  business and design  had plenty of enthusiastic words to describe their summer employer.
MSFT,Microsoft Corporation,20120611,Insight: Google goes softly-softly on European antitrust ,BRUSSELS Google is searching for the answer to a four-billion-dollar question: can a new  gentler approach from a U.S. tech giant persuade the European Union to be more lenient in competition cases?
MSFT,Microsoft Corporation,20120608,"Hybrid ""ultrabooks"" blur line between tablets  laptops ",TAIPEI Slide it  flip it or snap it on and off. The way keyboards are connected to touch screens on the latest generation of computing devices is making it tough to differentiate a tablet from notebook or an ultrabook.
MSFT,Microsoft Corporation,20120607,Facebook  Microsoft said shopping Manhattan space ,"NEW YORK Facebook Inc  and Microsoft Corp  are shopping for more office space in Manhattan  sources say  underscoring New York's stature as a must-have location for top tech companies who need to be ""book-ended"" on both the west and east coasts."
MSFT,Microsoft Corporation,20120605,Flame virus prompts Microsoft to boost Windows security ,BOSTON Discovery of the Flame virus that mainly affected computers in the Middle East  has prompted Microsoft Corp to strengthen the security of a Windows program that helps customers secure their PCs and update software.
MSFT,Microsoft Corporation,20120604,Flame exploits Windows bug to attack PCs ,BOSTON Microsoft Corp warned that a bug in Windows allowed PCs across the Middle East to become infected with the Flame virus and released a software fix to fight the espionage tool that surfaced last week.
MSFT,Microsoft Corporation,20120601,Microsoft to defer revenue from Windows upgrade offer ,Microsoft Corp said it will defer the $450 million to $550 million of revenue it expects to generate this quarter from an offer to upgrade to its new Windows 8 operating system.
MSFT,Microsoft Corporation,20120531,Google accuses Microsoft  Nokia of mobile collusion ,SAN FRANCISCO Google Inc on Thursday accused Microsoft Corp and Nokia of conspiring to use their patents against smartphone industry rivals  and said it has filed a formal complaint with the European Commission.
MSFT,Microsoft Corporation,20120525,NBC may buy Microsoft's MSNBC.com stake ,NBCUniversal is in talks to buy out Microsoft Corp's 50 percent stake in joint venture MSNBC.com  media reports said.
MSFT,Microsoft Corporation,20120524,Microsoft wins ruling against Motorola over texting ,FRANKFURT A German regional court ruled in a hearing on Thursday that Motorola Mobility infringed Microsoft patents by offering the option on its mobile phones to send a longer text in a batch of several messages.
MSFT,Microsoft Corporation,20120523,RCS to name Microsoft's Jovane as new CEO on Friday-sources ,MILAN  May 23 Italian publisher RCS MediaGroup  will appoint Pietro Scott Jovane  head of the Italian unit of Microsoft  as chief executive at a board meeting on Friday  sources close to the situation told Reuters.
MSFT,Microsoft Corporation,20120518,UPDATE 2-US says will bar some Motorola Mobility phones ,WASHINGTON  May 18 Some Motorola Mobility  smartphones infringe on a Microsoft patent and will be barred from importation to the United States  a U.S. trade panel said on Friday.
MSFT,Microsoft Corporation,20120516,Italy Microsoft head in pole for CEO position at RCS: sources ,MILAN Pietro Scott Jovane  CEO of the Italian unit of Microsoft  was in pole position to take over as chief executive of Italian media company RCS MediaGroup  two sources close to the matter said on Wednesday.
MSFT,Microsoft Corporation,20120515,Einhorn cuts stake in Microsoft ,BOSTON A year ago hedge fund investor David Einhorn very publicly urged Microsoft to get rid of its chief executive. Now he has dramatically gotten rid of more than half of his stake in the huge software company.
MSFT,Microsoft Corporation,20120514,Tepper's Appaloosa back into big banks  tech in first quarter ,Famed hedge fund manager David Tepper piled into leading technology  financial and airline stocks in the first quarter.
MSFT,Microsoft Corporation,20120510,Microsoft redesigns Bing  plays up Facebook link ,SEATTLE Microsoft Corp unveiled a new design on Thursday for its second-ranked Bing search engine  introducing elements from Facebook and other social networks  as it tries to claw market share from leader Google Inc.
MSFT,Microsoft Corporation,20120509,Digital River extends distribution deal with Microsoft ,Digital River Inc  said it extended an e-commerce deal with Microsoft Corp   its largest customer  by five months to March 1  2014  sending its shares up 7 percent in afternoon trade.
MSFT,Microsoft Corporation,20120506,DEALTALK-Nokia's woes might call for Microsoft aid ,* Microsoft more likely to provide liquidity for Nokia than buy it
MSFT,Microsoft Corporation,20120503,Dolby signs pact with Microsoft; shares jump ,Audio technology licensor Dolby Labs Inc signed an agreement with Microsoft for the use of its products in the Windows 8 operating system  and posted a second-quarter profit that topped analysts' estimates.
MSFT,Microsoft Corporation,20120502,MARKET PULSE-US stocks to watch: Microsoft  Chesapeake  SMSC ,A court in Mannheim ruled on Wednesday that Microsoft infringed Motorola Mobility's patents and ordered Microsoft to remove its Xbox 360 gaming consoles and Windows 7 operating system software from the German market.
MSFT,Microsoft Corporation,20120501,Microsoft buys Nook stake  Barnes & Noble shares soar ,NEW YORK/SEATTLE Microsoft Corp is jumping into the fast-growing e-books market by investing $605 million over five years in Barnes & Noble Inc's Nook e-reader and college business  as it looks to unlock Amazon.com and Apple Inc's grip on the exploding tablet computer market. | Video 
MSFT,Microsoft Corporation,20120430,PRESS DIGEST - Financial Times - May 1 ,Microsoft is challenging Amazon and Apple  in the fast-growing ebook market with a $300 million investment in a new Barnes & Noble subsidiary that will give the software group its own stake in a digital bookstore for tablets  smartphones and PCs.
MSFT,Microsoft Corporation,20120423,Microsoft infringes Motorola Mobility patents: ITC judge ,WASHINGTON Microsoft infringed Motorola Mobility's patents in making its popular Xbox gaming consoles  a judge for the U.S. International Trade Commission ruled on Monday.
MSFT,Microsoft Corporation,20120420,MARKET PULSE-US stocks to watch: Novo Nordisk  Microsoft  Schlumberger ,The Danish drugmaker rejected a consumer advocacy group's complaint about its big-selling diabetes drug Victoza as groundless and said it did not expect U.S. regulators to take any action.
MSFT,Microsoft Corporation,20120419,Microsoft beats Street profit view  shares up ,Microsoft Corp beat Wall Street's profit forecast as personal computer sales held up better than expected  lifting its shares 2.5 percent after hours.
MSFT,Microsoft Corporation,20120417,Mali names Microsoft Africa chief as interim PM ,BAMAKO Mali authorities have named Cheick Modibo Diarra  Microsoft Corp's chairman for Africa  as interim prime minister charged with helping to restore civilian rule to the West African country after last month's coup.
MSFT,Microsoft Corporation,20120413,Astounding Seattle TRO ruling could remake smartphone wars ,With a single ruling this week  U.S. District Judge James Robart of Seattle federal court may have fundamentally altered the balance of power between Motorola Mobility and the leading opponents of Motorola's soon-to-be-parent Google  Microsoft and Apple.
MSFT,Microsoft Corporation,20120412,Microsoft wins its biggest cloud computing client ,LONDON Microsoft announced its biggest-ever customer for cloud computing - software that it hosts on behalf of clients and delivers over the Internet - after winning a contract to provide free services to a major Indian education body.
MSFT,Microsoft Corporation,20120411,Nokia flagship smartphone's materials cost $209-IHS ,April 11 Materials of Nokia's new flagship model smartphone  the Lumia 900  cost $209  some 46 percent of its retail price  with the Finnish firm saving on processor and memory cost  teardown analysis of research firm IHS iSuppli showed on Wednesday.
MSFT,Microsoft Corporation,20120410,Microsoft to struggle vs. Apple  Google in tablets ,Microsoft's push into the tablet industry will see only limited success  with the U.S. software maker remaining a distant No. 3 behind Apple and Google  research firm Gartner said on Tuesday.
MSFT,Microsoft Corporation,20120409,Microsoft trumps Amazon  others for AOL patents ,Microsoft trumped Amazon  eBay and other tech giants with its more than $1 billion purchase of the majority of AOL Inc's patent trove. | Video 
MSFT,Microsoft Corporation,20120403,EU probes Motorola after Microsoft  Apple complaints ,BRUSSELS EU regulators are investigating whether phone maker Motorola Mobility  breached antitrust rules by allegedly over-charging Microsoft  and Apple  for use of its patents in their products  the European Commission said on Tuesday.
MSFT,Microsoft Corporation,20120402,Microsoft shuts German distribution center in patent dispute ,MUNICH/AMSTERDAM Microsoft  is moving its European software distribution to the Netherlands from Germany after being caught up in patent disputes with mobile phone and tablet maker Motorola Mobility Inc .
MSFT,Microsoft Corporation,20120330,EU's Almunia: may probe Motorola  Apple  Microsoft dispute ,BRUSSELS EU antitrust regulators may open an investigation into a patent dispute between Apple Inc   Microsoft Corp  and Motorola Mobility Holdings Inc  to ensure patent holders do not thwart rivals  the EU's antitrust chief said on Friday.
MSFT,Microsoft Corporation,20120328,UPDATE 4-Nokia seeks to retake China market share ,BEIJING/HELSINKI  March 28 Nokia will start to sell smartphones using Microsoft software in China from April  seeking to claw back market share gobbled up by Apple Inc and Samsung Electronics Co.
MSFT,Microsoft Corporation,20120326,Microsoft seizes servers in Zeus cyberfraud ,Microsoft Corp claimed a victory in efforts to combat online banking fraud  saying it had confiscated several servers used to steal login names and passwords  disrupting some of the world's most sophisticated cybercrime rings.
MSFT,Microsoft Corporation,20120323,Rovio working on Angry Birds Space for WP -CEO ,HELSINKI  March 23 Finnish gaming firm Rovio is working on getting its new Angry Birds Space game to Microsoft's  Windows Phone 7 platform (WP7)  its chief executive said on Friday  dismissing earlier media reports which said the top gaming firm was dumping the platform.
MSFT,Microsoft Corporation,20120321,Paul Allen gives $300 million to expand brain research ,Microsoft Corp co-founder Paul Allen has donated an additional $300 million to a foundation aimed at expanding research into how the brain works and how best to treat brain-related disorders.
MSFT,Microsoft Corporation,20120320,Windows Phone surpasses Symbian in Britain: survey ,Sales of smartphones with Microsoft Windows software have surpassed those using Nokia's old Symbian system in Britain  research showed on Tuesday  a sign of progress in Nokia's switch to Microsoft software.
MSFT,Microsoft Corporation,20120316,Microsoft says hacking code could have leaked ,SAN FRANCISCO Microsoft's process for sharing information about security vulnerabilities in its products came under fire Friday after a roadmap for exploiting a severe  recently discovered flaw appeared on a hacking website in China.
MSFT,Microsoft Corporation,20120308,Former top Microsoft exec says world is over the PC ,* Ray Ozzie succeeded Bill Gates as Microsoft's tech visionary
MSFT,Microsoft Corporation,20120306,Intel launches high-end server chip for the cloud ,"SAN FRANCISCO Intel Corp took the wraps off its newest ""Xeon"" server chip on Tuesday  seeking to capitalize on an explosion of Internet traffic sparked by Web-based cloud computing  social networking and growing smartphone and tablet computer use."
MSFT,Microsoft Corporation,20120305,UPDATE 1-Activision Blizzard names Microsoft exec as CFO ,March 5 Activision Blizzard Inc  named a former senior Microsoft Corp executive as chief financial officer on Monday  luring an industry veteran who was instrumental in making the Xbox 360 the market's best-selling game console.
MSFT,Microsoft Corporation,20120304,UPDATE 1-Businesses urge UK to re-think Heathrow runway plans ,* Businesses send letter to gov't about Heathrow expansion
MSFT,Microsoft Corporation,20120303,UPDATE 1-US trade panel to review Microsoft  Motorola decision ,WASHINGTON  March 2 A U.S. trade panel  which hears patent infringement cases  said on Friday that it would undertake a wide-ranging review of its preliminary decision over whether Motorola Mobility violated Microsoft patents.
MSFT,Microsoft Corporation,20120302,Trade panel to rethink Microsoft  Motorola decision ,WASHINGTON A U.S. trade panel which hears patent infringement cases said on Friday that it would undertake a wide-ranging review of its preliminary decision over whether Motorola Mobility violated Microsoft patents.
MSFT,Microsoft Corporation,20120229,FEATURE-The battle's on for control of the video dial tone ,NEW YORK  Feb 29 Cisco Systems Inc's  attempt to convince a European court to impose tougher conditions on Microsoft Corp's acquisition of Skype signals that technology companies are gearing up to battle for control of what some say is the next big thing: videoconferencing.
MSFT,Microsoft Corporation,20120228,Microsoft joins Google+ dispute in EU: sources ,BRUSSELS Microsoft and several other companies have complained to EU antitrust regulators about Google's social networking tool  two people familiar with the matter said  but they declined to provide the names of the other firms involved.
MSFT,Microsoft Corporation,20120227,UPDATE 2-Nokia unveils cheaper Windows smartphone ,BARCELONA  Feb 27 Nokia  unveiled a new  cheaper smartphone using Microsoft's  Windows Phone software on Monday  in an attempt to reverse its declining market share.
MSFT,Microsoft Corporation,20120224,Microsoft rally brings likely hedges against sharp reversal ,Investors worried about a big drop in Microsoft shares over the next few weeks appear to be picking up insurance in the software giant.
MSFT,Microsoft Corporation,20120222,Microsoft files EU complaint over Google  Motorola ,BRUSSELS/NEW YORK Microsoft Corp has asked EU antitrust regulators to intervene in a patent dispute with Google Inc and Motorola Mobility Holdings Inc as it stepped up its battle against Google.
MSFT,Microsoft Corporation,20120221,Twitter partners with Yandex for real-time search ,LONDON Twitter and Russian search engine Yandex have agreed a partnership that will allow Yandex to show new tweets in its search results almost instantly  as Twitter becomes an increasingly important source of real-time information.
MSFT,Microsoft Corporation,20120216,Intellectual Ventures sues three U.S. mobile telcos ,Feb 16  Intellectual Ventures  a privately held patent holding company co-founded by a former Microsoft Corp  executive  sued three of the four top U.S. mobile providers for patent infringement.
MSFT,Microsoft Corporation,20120215,Cisco appeals EU's approval of Microsoft/Skype deal ,Cisco Systems Inc has challenged EU clearance of Microsoft Corp's acquisition of Internet voice and video service Skype at Europe's second highest court  saying the commission should have put tougher conditions on the deal.
MSFT,Microsoft Corporation,20120208,Timeline: Nokia's rocky road under Elop ,Struggling Finnish phone maker Nokia said on Wednesday it would cut 4 000 extra jobs and move more smartphone assembly work to Asia  its latest move to slash costs.
MSFT,Microsoft Corporation,20120206,RPT-As Facebook grows up  it courts Madison Avenue ,Feb 5 About a year ago  when it became clear that taking Facebook Inc public was a matter of when not if  Chief Operating Officer Sheryl Sandberg went out and poached Caroline Everson  then global advertising head at Microsoft Corp .
MSFT,Microsoft Corporation,20120205,TiVo shares appear to be discounted-Barron's ,Feb 5 TiVo Inc is trading at a compelling discount and could be a possible acquisition target by Microsoft or Google  Barron's financial newspaper reported on Sunday.
MSFT,Microsoft Corporation,20120126,Nokia profits dive as new phones slow to take off ,HELSINKI Nokia Oyj reported a 73 percent fall in fourth-quarter earnings as sales of its new Windows Phones failed to dent the dominance of Apple Inc's iPhone or compensate for diving sales of its own old smartphones. | Video 
MSFT,Microsoft Corporation,20120117,Yahoo co-founder Jerry Yang resigns ,SAN FRANCISCO Yahoo Inc co-founder Jerry Yang has quit the Internet company he started in 1995  potentially appeasing shareholders who had blasted the Internet pioneer for impeding efforts to revive the struggling Web company.
MSFT,Microsoft Corporation,20120116,Plodding PC sales weigh down Microsoft profit ,SEATTLE Microsoft Corp is starting the new year much as it did the one just ended - grappling with weak computer sales tearing a hole in its core Windows business  while it gropes its way slowly into the faster-growing mobile phone and tablet markets.
MSFT,Microsoft Corporation,20120111,Exclusive: Microsoft Web TV subscription plan on hold ,NEW YORK Microsoft Corp has put its talks with media companies about an online subscription service for TV shows and movies on hold  according to people familiar with the discussions. | Video 
MSFT,Microsoft Corporation,20120110,Microsoft Xbox sales strong over holidays ,LAS VEGAS Microsoft Corp said on Monday sales of its revolutionary Kinect sensing device for the Xbox game console have hit more than 18 million just over a year since launch. | Video 
MSFT,Microsoft Corporation,20120109,CES: AT&T promises 8 new high-speed devices ,Las Vegas AT&T Inc announced plans to launch seven new smartphones and a tablet computer early this year for a new wireless network it is building  in an effort to catch up with bigger rival Verizon Wireless in high-speed wireless services.
MSFT,Microsoft Corporation,20120106,"World's biggest tech show searching for ""wow"" ",LAS VEGAS The world's biggest technology trade show will feature razor-thin laptops  powerful new smartphones and fancy flat-screen TVs  but talk in the cavernous halls of the Consumer Electronics Show  which kicks off on Monday night  may focus on whether the show itself has a long-term future.
MSFT,Microsoft Corporation,20120104,Microsoft sues UK retailer over counterfeit Windows CDs ,"Microsoft Corp said it is suing Britain's second-largest electronics retailer Comet for allegedly creating and selling ""counterfeit"" recovery CDs of its flagship Windows operating system."
MSFT,Microsoft Corporation,20120103,Ixonos to cut 150 more jobs due to Nokia shift ,HELSINKI  Jan 3 Finnish IT-services supplier Ixonos aims to cut up to 150 jobs after demand from key client Nokia dropped following the handset maker's decision to shift to Microsoft  software  Ixonos said.
MSFT,Microsoft Corporation,20111221,BUY OR SELL-New Nokia smartphone no game changer ,HELSINKI  Dec 21 Nokia's long-awaited Windows phones may be too little  too late in the smartphone war and investment in the shares will increasingly be driven by takeover speculation.
MSFT,Microsoft Corporation,20111220,Microsoft says ITC judge finds against Motorola ,WASHINGTON A trade panel judge ruled that Motorola Mobility infringed Microsoft's patented technology in making its Android cellphones  Microsoft said on Tuesday.
MSFT,Microsoft Corporation,20111217,Silver Lake  Microsoft working on new Yahoo stake offer: source ,A consortium of private equity group Silver Lake  software giant Microsoft Corp and venture capital firm Andreessen Horowitz are reworking their bid for a minority stake in Internet company Yahoo Inc  a source familiar with the matter said on Friday.
MSFT,Microsoft Corporation,20111213,Microsoft co-founder Allen launches space project ,SEATTLE Microsoft Corp co-founder Paul Allen is planning to build a spaceship that could replace the Space Shuttle and put paying passengers into orbit this decade.
MSFT,Microsoft Corporation,20111212,Microsoft appoints new head of phone group ,Microsoft Corp appointed a new head for its mobile phone software group on Monday  as the company continues to search for ways to extend its dominance in the PC market to the fast-growing and highly-competitive smartphone business.
MSFT,Microsoft Corporation,20111208,Microsoft says opens new centre in India ,Dec 8 Microsoft Corp said on Thursday it has opened a new global delivery centre in southern Indian city of Bangalore to support its clients in more than 65 countries.
MSFT,Microsoft Corporation,20111201,Google narrowing Microsoft browser lead-StatCounter ,Dec 1 Google Inc's Chrome internet browser overtook Firefox for the first time globally in November and it continues to narrow the gap to market leader Microsoft Corp's Internet Explorer  web analytics firm StatCounter said on Thursday.
MSFT,Microsoft Corporation,20111129,Exclusive: PE firm eyes buyout for Yahoo's U.S. business ,NEW YORK Thomas H. Lee Partners is interested in buying the U.S. operations of Yahoo Inc  breaking away from other bidders that are for now eyeing either a minority stake or teaming up with the Internet giant's partners in Asia  sources familiar with the matter said.
MSFT,Microsoft Corporation,20111123,Microsoft signs confidentiality pact with Yahoo ,SAN FRANCISCO Microsoft Corp has signed a confidentiality agreement with Yahoo Inc  allowing the software giant to take a closer look at Yahoo's business  according to a source familiar with the matter.
MSFT,Microsoft Corporation,20111121,Video game deals to steal Black Friday spotlight ,Retailers are saving some of their deepest discounts on Black Friday for video game products  with large chains Wal-Mart and Best Buy putting some rock-bottom prices tags on hot games to lure shoppers into stores.
MSFT,Microsoft Corporation,20111117,Shareholders reduce support for Microsoft CEO ,SEATTLE  Nov 17 Microsoft Corp Chief Executive is slightly less popular with shareholders than he was last year  despite notching record profits in the past 12 months.
MSFT,Microsoft Corporation,20111116,"Newsmaker: ""Italian Prussian"" Monti sworn in as premier ",ROME Mario Monti  the economist sworn in on Wednesday as Italy's prime minister  brings credentials from a decade as a European commissioner that his technocrat government will need as it faces a financial crisis threatening to spin out of control.
MSFT,Microsoft Corporation,20111115,Microsoft shareholders grumble at brief annual meet ,BELLEVUE  Washington Microsoft Corp shareholders filed out of the software giant's annual meeting grumbling that they did not get to ask more questions in their once-a-year opportunity to quiz Chairman Bill Gates and CEO Steve Ballmer.
MSFT,Microsoft Corporation,20111114,Amazon  Microsoft catch on  BlackBerry falls-survey ,Amazon.com's Kindle Fire tablet and Microsoft's efforts to get back into the mobile game have impressed developers  a survey released on Monday showed  while BlackBerry maker Research In Motion fell further behind.
MSFT,Microsoft Corporation,20111113,Italian Prussian Monti enters political storm ,ROME Mario Monti  the economist who will head an emergency Italian government following the departure of Silvio Berlusconi  brings credentials earned in a decade of battles as a European Commissioner from the 1990s.
MSFT,Microsoft Corporation,20111111,UPDATE 1-KKR  TPG mull minority stakes in Yahoo -- sources ,NEW YORK/SAN FRANCISCO  Nov 11 Private equity firms  including KKR and Co LP and TPG Capital LP  are looking to potentially buy minority stakes of up to 20 percent in Yahoo Inc with an eye to eventually taking over the whole company  people with knowledge of the situation said.
